Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
11:55:37.882,(16.28789,-11.56417),317.2444,(9.68228,-8.01543),130.8919
11:55:37.908,(16.58726,-10.73164),288.5674,(10.03829,-7.291945),110.5875
11:55:38.162,(16.9898,-9.84513),289.9755,(10.25685,-6.35763),101.2519
11:55:38.729,(17.30445,-9.093038),308.1827,(10.34888,-5.581955),121.1748
11:55:38.775,(17.74405,-8.455183),318.1215,(10.70354,-4.668471),114.8327
11:55:39.085,(18.365,-8.179441),350.4774,(11.01162,-3.933187),148.0668
11:55:39.233,(19.5116,-7.26781),334.7839,(11.61859,-3.283545),121.5242
11:55:39.253,(20.89806,-5.761898),308.097,(11.8728,-2.683968),93.33648
11:55:39.502,(21.88554,-4.689305),270.7859,(12.96816,-2.224703),85.96491
11:55:39.646,(22.34771,-3.981992),274.8066,(14.98532,-2.484268),95.5697
11:55:39.657,(22.69607,-3.046074),245.2873,(16.4593,-2.673939),68.31156
11:55:39.877,(22.73481,-2.200512),269.1585,(17.30434,-2.767502),92.27928
11:55:40.049,(22.46791,-1.247127),274.9378,(17.96078,-2.455567),73.63702
11:55:40.092,(22.07293,-0.5009848),244.3061,(18.02734,-1.675094),81.82794
11:55:40.386,(21.4878,0.3137124),231.6172,(18.2808,-0.8628561),84.08868
11:55:40.568,(21.12849,1.036045),261.4852,(18.09208,-0.6945151),75.10812
11:55:40.586,(21.06887,1.664315),261.4538,(18.11946,-0.1080509),87.73895
11:55:40.750,(22.00361,3.123695),220.0981,(18.75319,-0.1336325),39.69604
11:55:40.897,(23.21017,4.722025),208.6041,(19.52987,-0.6569637),50.0831
11:55:40.918,(23.91669,5.554312),212.0453,(19.92858,-1.37616),52.17796
11:55:41.098,(23.98209,6.303439),200.9385,(22.14726,-2.291001),20.75604
11:55:41.249,(23.48634,6.966926),164.5467,(23.55046,-2.819716),349.6553
11:55:41.262,(23.11444,7.796299),175.491,(24.5973,-3.188398),2.064509
11:55:44.302,(23.5323,8.480513),170.2144,(25.30534,-3.059958),2.714671
11:55:44.620,(24.37326,8.948932),182.4472,(25.91447,-2.310804),19.25396
11:55:44.647,(25.24286,8.947612),177.4659,(26.28654,-1.584448),19.9166
